NEWCODE,HTS_MASTER_CODE,COUNTRY,NEWRATE,NEWRATE_CLEAN,RATE_MODIFIER,ADDITIONAL_DUTY_PCT,ADDITIONAL_VALUE,ADDITIONAL_UNIT,TRADEPROGRAM,MATCH_PRIORITY
9902.04.87,2928.00.25,Global,0,0.0,,,,,MTB,20
9902.04.88,2928.00.25,Global,0,0.0,,,,,MTB,20
9902.04.89,2928.00.50,Global,0,0.0,,,,,MTB,20
9902.04.90,2928.00.50,Global,0,0.0,,,,,MTB,20
9902.04.91,2928.00.50,Global,0,0.0,,,,,MTB,20
9902.04.92,2928.00.50,Global,0,0.0,,,,,MTB,20
9902.04.93,2928.00.50,Global,0,0.0,,,,,MTB,20
9902.04.94,2929.10.20,Global,0,0.0,,,,,MTB,20
9902.04.95,2929.10.80,Global,0,0.0,,,,,MTB,20
9902.04.96,2929.10.80,Global,0,0.0,,,,,MTB,20
9902.04.97,2929.90.15,Global,0.055,0.055,,,,,MTB,20
9902.04.98,2929.90.50,Global,0,0.0,,,,,MTB,20
9902.04.99,2930.20.10,Global,0,0.0,,,,,MTB,20
9902.05.01,2930.20.90,Global,0,0.0,,,,,MTB,20
9902.05.02,2930.90.10,Global,0,0.0,,,,,MTB,20
9902.05.03,2930.90.10,Global,0.062,0.062,,,,,MTB,20
9902.05.04,2930.90.10,Global,0,0.0,,,,,MTB,20
9902.05.05,2930.90.10,Global,0,0.0,,,,,MTB,20
9902.05.06,2930.90.10,Global,0,0.0,,,,,MTB,20
9902.05.07,2930.90.29,Global,0.057,0.057,,,,,MTB,20
9902.05.08,2930.90.29,Global,0,0.0,,,,,MTB,20
9902.05.09,2930.90.29,Global,0,0.0,,,,,MTB,20
9902.05.10,2930.90.29,Global,0,0.0,,,,,MTB,20
9902.05.11,2930.90.29,Global,0,0.0,,,,,MTB,20
9902.05.12,2930.90.29,Global,0,0.0,,,,,MTB,20
9902.05.13,2930.90.29,Global,0,0.0,,,,,MTB,20
9902.05.14,2930.90.29,Global,0,0.0,,,,,MTB,20
9902.05.15,2930.90.43,Global,0,0.0,,,,,MTB,20
9902.05.16,2930.90.43,Global,0.032,0.032,,,,,MTB,20
9902.05.17,2930.90.43,Global,0,0.0,,,,,MTB,20
9902.05.18,2930.90.43,Global,0.05,0.05,,,,,MTB,20
9902.05.19,2930.90.43,Global,0,0.0,,,,,MTB,20
9902.05.20,2930.90.49,Global,0,0.0,,,,,MTB,20
9902.05.21,2930.90.49,Global,0,0.0,,,,,MTB,20
9902.05.22,2930.90.91,Global,0,0.0,,,,,MTB,20
9902.05.23,2930.90.91,Global,0,0.0,,,,,MTB,20
9902.05.24,2930.90.91,Global,0,0.0,,,,,MTB,20
9902.05.25,2930.90.91,Global,0,0.0,,,,,MTB,20
9902.05.26,2930.90.91,Global,0,0.0,,,,,MTB,20
9902.05.27,2931.39.00,Global,0.032,0.032,,,,,MTB,20
9902.05.28,2931.39.00,Global,0.028,0.028,,,,,MTB,20
9902.05.29,2931.39.00,Global,0.025,0.025,,,,,MTB,20
9902.05.30,2931.39.00,Global,0,0.0,,,,,MTB,20
9902.05.31,2931.90.26,Global,0,0.0,,,,,MTB,20
9902.05.32,2931.90.26,Global,0,0.0,,,,,MTB,20
9902.05.33,2931.90.30,Global,0,0.0,,,,,MTB,20
9902.05.34,2931.90.30,Global,0.046,0.046,,,,,MTB,20
9902.05.35,2931.90.60,Global,0,0.0,,,,,MTB,20
9902.05.36,2931.90.60,Global,0,0.0,,,,,MTB,20
9902.05.37,2931.39.00,Global,0,0.0,,,,,MTB,20
9902.05.38,2931.90.90,Global,0,0.0,,,,,MTB,20
9902.05.39,2931.90.90,Global,0,0.0,,,,,MTB,20
9902.05.40,2931.90.90,Global,0,0.0,,,,,MTB,20
9902.05.41,2931.90.90,Global,0.031,0.031,,,,,MTB,20
9902.05.42,2931.90.90,Global,0,0.0,,,,,MTB,20
9902.05.43,2931.90.90,Global,0,0.0,,,,,MTB,20
9902.05.44,2931.90.90,Global,0,0.0,,,,,MTB,20
9902.05.45,2932.19.51,Global,0,0.0,,,,,MTB,20
9902.05.46,2932.19.51,Global,0,0.0,,,,,MTB,20
9902.05.47,2932.20.10,Global,0,0.0,,,,,MTB,20
9902.05.48,2932.20.10,Global,0,0.0,,,,,MTB,20
9902.05.49,2932.20.10,Global,0.019,0.019,,,,,MTB,20
9902.05.50,2932.20.10,Global,0,0.0,,,,,MTB,20
9902.05.51,2932.20.50,Global,0,0.0,,,,,MTB,20
9902.05.51,3824.99.92,Global,0,0.0,,,,,MTB,20
9902.05.52,2932.20.50,Global,0,0.0,,,,,MTB,20
9902.05.53,2932.20.50,Global,0,0.0,,,,,MTB,20
9902.05.54,2932.20.50,Global,0,0.0,,,,,MTB,20
9902.05.55,2932.99.08,Global,0,0.0,,,,,MTB,20
9902.05.56,2932.99.20,Global,0,0.0,,,,,MTB,20
9902.05.57,2932.99.70,Global,0,0.0,,,,,MTB,20
9902.05.58,2932.99.90,Global,0,0.0,,,,,MTB,20
9902.05.59,2932.99.90,Global,0,0.0,,,,,MTB,20
9902.05.60,2932.99.90,Global,0,0.0,,,,,MTB,20
9902.05.61,2933.19.23,Global,0,0.0,,,,,MTB,20
9902.05.62,2933.19.23,Global,0,0.0,,,,,MTB,20
9902.05.63,2933.19.23,Global,0,0.0,,,,,MTB,20
9902.05.64,2933.19.23,Global,0,0.0,,,,,MTB,20
9902.05.65,2933.19.23,Global,0,0.0,,,,,MTB,20
9902.05.66,2933.19.23,Global,0.044,0.044,,,,,MTB,20
9902.05.67,2933.19.23,Global,0.062,0.062,,,,,MTB,20
9902.05.68,2933.19.23,Global,0,0.0,,,,,MTB,20
9902.05.69,2933.19.23,Global,0.04,0.04,,,,,MTB,20
9902.05.70,2933.19.23,Global,0,0.0,,,,,MTB,20
9902.05.71,2933.19.23,Global,0,0.0,,,,,MTB,20
9902.05.72,2933.19.37,Global,0.057,0.057,,,,,MTB,20
9902.05.73,2933.21.00,Global,0.02,0.02,,,,,MTB,20
9902.05.74,2933.29.35,Global,0,0.0,,,,,MTB,20
9902.05.75,2933.29.35,Global,0,0.0,,,,,MTB,20
9902.05.76,2933.29.43,Global,0,0.0,,,,,MTB,20
9902.05.77,2933.29.90,Global,0,0.0,,,,,MTB,20
9902.05.78,2933.39.20,Global,0,0.0,,,,,MTB,20
9902.05.79,2933.39.21,Global,0,0.0,,,,,MTB,20
9902.05.80,2933.39.21,Global,0,0.0,,,,,MTB,20
9902.05.81,2933.39.21,Global,0.052,0.052,,,,,MTB,20
9902.05.82,2933.39.21,Global,0,0.0,,,,,MTB,20
9902.05.83,2933.39.21,Global,0,0.0,,,,,MTB,20
9902.05.84,2933.39.21,Global,0,0.0,,,,,MTB,20
9902.05.84,3808.92.15,Global,0,0.0,,,,,MTB,20
9902.05.85,2933.39.23,Global,0.03,0.03,,,,,MTB,20
9902.05.86,2933.39.25,Global,0.022,0.022,,,,,MTB,20
9902.05.87,2933.39.25,Global,0,0.0,,,,,MTB,20
9902.05.88,2933.39.25,Global,0.04,0.04,,,,,MTB,20
9902.05.89,2933.39.25,Global,0.014,0.014,,,,,MTB,20
9902.05.90,2933.39.25,Global,0.043,0.043,,,,,MTB,20
9902.05.91,2933.39.25,Global,0,0.0,,,,,MTB,20
9902.05.92,2933.39.25,Global,0.041,0.041,,,,,MTB,20
9902.05.93,2933.39.25,Global,0,0.0,,,,,MTB,20
9902.05.94,2933.39.25,Global,0.016,0.016,,,,,MTB,20
9902.05.95,2933.39.25,Global,0,0.0,,,,,MTB,20
9902.05.96,2933.39.27,Global,0,0.0,,,,,MTB,20
9902.05.97,2933.39.27,Global,0.043,0.043,,,,,MTB,20
9902.05.98,2933.39.27,Global,0,0.0,,,,,MTB,20
9902.05.99,2933.39.27,Global,0,0.0,,,,,MTB,20
9902.06.01,2933.39.27,Global,0.06,0.06,,,,,MTB,20
9902.06.02,2933.39.27,Global,0,0.0,,,,,MTB,20
9902.06.03,2933.39.27,Global,0,0.0,,,,,MTB,20
9902.06.04,2933.39.27,Global,0.035,0.035,,,,,MTB,20
9902.06.05,2933.39.41,Global,0,0.0,,,,,MTB,20
9902.06.06,2933.39.41,Global,0,0.0,,,,,MTB,20
9902.06.07,2933.39.61,Global,0.025,0.025,,,,,MTB,20
9902.06.08,2933.39.61,Global,0,0.0,,,,,MTB,20
9902.06.09,2933.39.61,Global,0,0.0,,,,,MTB,20
9902.06.10,2933.39.61,Global,0.038,0.038,,,,,MTB,20
9902.06.11,2933.39.61,Global,0,0.0,,,,,MTB,20
9902.06.12,2933.39.61,Global,0,0.0,,,,,MTB,20
9902.06.13,2933.39.61,Global,0,0.0,,,,,MTB,20
9902.06.14,2933.39.61,Global,0,0.0,,,,,MTB,20
9902.06.15,2933.39.61,Global,0,0.0,,,,,MTB,20
9902.06.16,2933.39.61,Global,0,0.0,,,,,MTB,20
9902.06.17,2933.39.61,Global,0,0.0,,,,,MTB,20
9902.06.18,2933.39.61,Global,0,0.0,,,,,MTB,20
9902.06.19,2933.39.61,Global,0,0.0,,,,,MTB,20
9902.06.20,2933.39.91,Global,0.023,0.023,,,,,MTB,20
9902.06.21,2933.39.91,Global,0,0.0,,,,,MTB,20
9902.06.22,2933.49.10,Global,0.012,0.012,,,,,MTB,20
9902.06.23,2933.49.30,Global,0,0.0,,,,,MTB,20
9902.06.24,2933.49.60,Global,0.042,0.042,,,,,MTB,20
9902.06.25,2933.49.60,Global,0,0.0,,,,,MTB,20
9902.06.26,2933.49.70,Global,0,0.0,,,,,MTB,20
9902.06.27,2933.59.10,Global,0,0.0,,,,,MTB,20
9902.06.28,2933.59.10,Global,0,0.0,,,,,MTB,20
9902.06.29,2933.59.10,Global,0,0.0,,,,,MTB,20
9902.06.30,2933.59.15,Global,0.062,0.062,,,,,MTB,20
9902.06.31,2933.59.15,Global,0,0.0,,,,,MTB,20
9902.06.32,2933.59.15,Global,0,0.0,,,,,MTB,20
9902.06.33,2933.59.15,Global,0,0.0,,,,,MTB,20
9902.06.34,2933.59.15,Global,0,0.0,,,,,MTB,20
9902.06.35,2933.59.18,Global,0,0.0,,,,,MTB,20
9902.06.36,2933.59.18,Global,0,0.0,,,,,MTB,20
9902.06.37,2933.59.18,Global,0,0.0,,,,,MTB,20
9902.06.38,2933.59.36,Global,0,0.0,,,,,MTB,20
9902.06.39,2933.59.53,Global,0,0.0,,,,,MTB,20
9902.06.40,2933.59.70,Global,0,0.0,,,,,MTB,20
9902.06.41,2933.59.70,Global,0.006,0.006,,,,,MTB,20
9902.06.42,2933.59.70,Global,0,0.0,,,,,MTB,20
9902.06.43,2933.59.70,Global,0,0.0,,,,,MTB,20
9902.06.44,2933.59.80,Global,0,0.0,,,,,MTB,20
9902.06.45,2933.59.95,Global,0.01,0.01,,,,,MTB,20
9902.06.46,2933.59.95,Global,0,0.0,,,,,MTB,20
9902.06.47,2933.59.95,Global,0,0.0,,,,,MTB,20
9902.06.48,2933.59.95,Global,0,0.0,,,,,MTB,20
9902.06.49,2933.59.95,Global,0,0.0,,,,,MTB,20
9902.06.50,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.51,2933.69.60,Global,0.019,0.019,,,,,MTB,20
9902.06.52,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.53,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.54,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.55,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.56,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.57,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.58,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.59,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.60,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.61,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.62,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.63,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.64,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.65,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.66,2933.69.60,Global,0,0.0,,,,,MTB,20
9902.06.67,2933.79.08,Global,0.032,0.032,,,,,MTB,20
9902.06.68,2933.79.08,Global,0,0.0,,,,,MTB,20
9902.06.69,2933.79.15,Global,0,0.0,,,,,MTB,20
9902.06.70,2933.99.06,Global,0,0.0,,,,,MTB,20
9902.06.71,2933.99.06,Global,0,0.0,,,,,MTB,20
9902.06.72,2933.99.17,Global,0,0.0,,,,,MTB,20
9902.06.73,2933.99.17,Global,0,0.0,,,,,MTB,20
9902.06.74,2933.99.22,Global,0,0.0,,,,,MTB,20
9902.06.75,2933.99.22,Global,0,0.0,,,,,MTB,20
9902.06.76,2933.99.22,Global,0,0.0,,,,,MTB,20
9902.06.77,2933.99.22,Global,0,0.0,,,,,MTB,20
9902.06.78,2933.99.22,Global,0,0.0,,,,,MTB,20
9902.06.79,2933.99.22,Global,0,0.0,,,,,MTB,20
9902.06.80,2933.99.22,Global,0.016,0.016,,,,,MTB,20
9902.06.81,2933.99.22,Global,0.053,0.053,,,,,MTB,20
9902.06.82,2933.99.22,Global,0,0.0,,,,,MTB,20
9902.06.83,2933.99.22,Global,0,0.0,,,,,MTB,20
9902.06.84,2933.99.22,Global,0.002,0.002,,,,,MTB,20
9902.06.85,2933.99.22,Global,0,0.0,,,,,MTB,20
9902.06.86,2933.99.22,Global,0,0.0,,,,,MTB,20
9902.06.87,2933.99.22,Global,0,0.0,,,,,MTB,20
9902.06.87,3808.93.15,Global,0,0.0,,,,,MTB,20
9902.06.88,2933.99.22,Global,0,0.0,,,,,MTB,20
9902.06.89,2933.99.79,Global,0,0.0,,,,,MTB,20
9902.06.90,2933.99.79,Global,0,0.0,,,,,MTB,20
9902.06.91,2933.99.79,Global,0,0.0,,,,,MTB,20
9902.06.92,2933.99.79,Global,0,0.0,,,,,MTB,20
9902.06.93,2933.99.79,Global,0,0.0,,,,,MTB,20
9902.06.94,2933.99.82,Global,0,0.0,,,,,MTB,20
9902.06.95,2933.99.82,Global,0,0.0,,,,,MTB,20
9902.06.96,2933.99.97,Global,0,0.0,,,,,MTB,20
9902.06.97,2933.99.97,Global,0.028,0.028,,,,,MTB,20
9902.06.98,2933.99.97,Global,0,0.0,,,,,MTB,20
9902.06.99,2934.10.10,Global,0.018,0.018,,,,,MTB,20
9902.07.01,2934.10.10,Global,0,0.0,,,,,MTB,20
9902.07.02,2934.10.10,Global,0,0.0,,,,,MTB,20
9902.07.03,2934.10.10,Global,0,0.0,,,,,MTB,20
9902.07.04,2934.10.10,Global,0,0.0,,,,,MTB,20
9902.07.05,2934.10.10,Global,0,0.0,,,,,MTB,20
9902.07.06,2934.10.90,Global,0.061,0.061,,,,,MTB,20
9902.07.07,2934.10.90,Global,0.025,0.025,,,,,MTB,20
9902.07.08,2934.10.90,Global,0,0.0,,,,,MTB,20
9902.07.09,2934.20.15,Global,0,0.0,,,,,MTB,20
9902.07.10,2934.20.40,Global,0,0.0,,,,,MTB,20
9902.07.11,2934.20.80,Global,0,0.0,,,,,MTB,20
9902.07.12,2934.20.80,Global,0,0.0,,,,,MTB,20
9902.07.13,2934.99.11,Global,0.013,0.013,,,,,MTB,20
9902.07.14,2934.99.12,Global,0.046,0.046,,,,,MTB,20
9902.07.15,2934.99.12,Global,0.05,0.05,,,,,MTB,20
9902.07.16,2934.99.12,Global,0.044,0.044,,,,,MTB,20
9902.07.17,2934.99.12,Global,0,0.0,,,,,MTB,20
9902.07.18,2934.99.12,Global,0,0.0,,,,,MTB,20
9902.07.19,2934.99.12,Global,0,0.0,,,,,MTB,20
9902.07.20,2934.99.12,Global,0.035,0.035,,,,,MTB,20
9902.07.21,2934.99.12,Global,0,0.0,,,,,MTB,20
9902.07.22,2934.99.15,Global,0.055,0.055,,,,,MTB,20
9902.07.23,2934.99.15,Global,0.044,0.044,,,,,MTB,20
9902.07.24,2934.99.15,Global,0,0.0,,,,,MTB,20
9902.07.25,2934.99.15,Global,0.041,0.041,,,,,MTB,20
9902.07.26,2934.99.15,Global,0.054,0.054,,,,,MTB,20
9902.07.27,2934.99.15,Global,0.031,0.031,,,,,MTB,20
9902.07.28,2934.99.15,Global,0,0.0,,,,,MTB,20
9902.07.28,3808.93.15,Global,0,0.0,,,,,MTB,20
9902.07.29,2934.99.15,Global,0,0.0,,,,,MTB,20
9902.07.30,2934.99.15,Global,0.061,0.061,,,,,MTB,20
9902.07.31,2934.99.16,Global,0.014,0.014,,,,,MTB,20
9902.07.32,2934.99.16,Global,0,0.0,,,,,MTB,20
9902.07.33,2934.99.16,Global,0,0.0,,,,,MTB,20
9902.07.34,2934.99.18,Global,0,0.0,,,,,MTB,20
9902.07.35,2934.99.18,Global,0.045,0.045,,,,,MTB,20
9902.07.36,2934.99.18,Global,0,0.0,,,,,MTB,20
9902.07.37,2934.99.30,Global,0.063,0.063,,,,,MTB,20
9902.07.38,2934.99.30,Global,0,0.0,,,,,MTB,20
9902.07.39,2934.99.30,Global,0,0.0,,,,,MTB,20
9902.07.40,2934.99.30,Global,0,0.0,,,,,MTB,20
9902.07.40,2934.99.39,Global,0,0.0,,,,,MTB,20
9902.07.41,2934.99.30,Global,0,0.0,,,,,MTB,20
9902.07.42,2934.99.30,Global,0,0.0,,,,,MTB,20
9902.07.43,2934.99.39,Global,0.04,0.04,,,,,MTB,20
9902.07.44,2934.99.39,Global,0,0.0,,,,,MTB,20
9902.07.45,2934.99.39,Global,0,0.0,,,,,MTB,20
9902.07.46,2934.99.44,Global,0,0.0,,,,,MTB,20
9902.07.47,2934.99.90,Global,0,0.0,,,,,MTB,20
9902.07.48,2934.99.90,Global,0,0.0,,,,,MTB,20
9902.07.49,2934.99.90,Global,0,0.0,,,,,MTB,20
9902.07.50,2934.99.90,Global,0,0.0,,,,,MTB,20
9902.07.51,2934.99.90,Global,0,0.0,,,,,MTB,20
9902.07.52,2934.99.90,Global,0,0.0,,,,,MTB,20
9902.07.53,2934.99.90,Global,0.035,0.035,,,,,MTB,20
9902.07.54,2934.99.90,Global,0,0.0,,,,,MTB,20
9902.07.55,2935.90.48,Global,0.041,0.041,,,,,MTB,20
9902.07.56,2935.90.75,Global,0.05,0.05,,,,,MTB,20
9902.07.57,2935.90.75,Global,0.004,0.004,,,,,MTB,20
9902.07.58,2935.90.75,Global,0.046,0.046,,,,,MTB,20
9902.07.59,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.60,2935.90.75,Global,0.054,0.054,,,,,MTB,20
9902.07.61,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.62,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.63,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.64,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.65,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.66,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.67,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.68,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.69,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.70,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.71,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.72,2935.90.75,Global,0,0.0,,,,,MTB,20
9902.07.73,2935.90.95,Global,0,0.0,,,,,MTB,20
9902.07.74,2938.90.00,Global,0,0.0,,,,,MTB,20
9902.07.75,2938.90.00,Global,0,0.0,,,,,MTB,20
9902.07.76,2938.90.00,Global,0,0.0,,,,,MTB,20
9902.07.77,2940.00.60,Global,0,0.0,,,,,MTB,20
9902.07.78,2940.00.60,Global,0,0.0,,,,,MTB,20
9902.07.79,2942.00.10,Global,0,0.0,,,,,MTB,20
9902.07.80,2942.00.50,Global,0,0.0,,,,,MTB,20
9902.07.81,3203.00.80,Global,0,0.0,,,,,MTB,20
9902.07.82,3203.00.80,Global,0,0.0,,,,,MTB,20
9902.07.83,3203.00.80,Global,0,0.0,,,,,MTB,20
9902.07.84,3203.00.80,Global,0,0.0,,,,,MTB,20
9902.07.85,3204.11.10,Global,0,0.0,,,,,MTB,20
9902.07.86,3204.11.10,Global,0,0.0,,,,,MTB,20
9902.07.87,3204.11.10,Global,0,0.0,,,,,MTB,20
9902.07.88,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.07.89,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.07.90,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.07.91,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.07.92,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.07.93,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.07.94,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.07.95,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.07.96,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.07.97,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.07.98,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.07.99,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.08.01,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.08.02,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.08.03,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.08.04,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.08.05,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.08.06,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.08.07,3204.11.35,Global,0,0.0,,,,,MTB,20
9902.08.08,3204.11.50,Global,0,0.0,,,,,MTB,20
9902.08.09,3204.11.50,Global,0,0.0,,,,,MTB,20
9902.08.10,3204.11.50,Global,0,0.0,,,,,MTB,20
9902.08.11,3204.11.50,Global,0,0.0,,,,,MTB,20
9902.08.12,3204.11.50,Global,0,0.0,,,,,MTB,20
9902.08.13,3204.11.50,Global,0,0.0,,,,,MTB,20
9902.08.14,3204.12.20,Global,0,0.0,,,,,MTB,20
9902.08.15,3204.12.20,Global,0,0.0,,,,,MTB,20
9902.08.16,3204.12.20,Global,0,0.0,,,,,MTB,20
9902.08.17,3204.12.20,Global,0,0.0,,,,,MTB,20
9902.08.18,3204.12.45,Global,0,0.0,,,,,MTB,20
9902.08.19,3204.12.45,Global,0,0.0,,,,,MTB,20
9902.08.20,3204.12.45,Global,0,0.0,,,,,MTB,20
9902.08.21,3204.12.45,Global,0,0.0,,,,,MTB,20
9902.08.22,3204.12.45,Global,0,0.0,,,,,MTB,20
9902.08.23,3204.12.45,Global,0,0.0,,,,,MTB,20
9902.08.24,3204.12.45,Global,0,0.0,,,,,MTB,20
9902.08.25,3204.12.50,Global,0,0.0,,,,,MTB,20
9902.08.26,3204.12.50,Global,0,0.0,,,,,MTB,20
9902.08.27,3204.12.50,Global,0,0.0,,,,,MTB,20
9902.08.28,3204.12.50,Global,0,0.0,,,,,MTB,20
9902.08.29,3204.13.10,Global,0,0.0,,,,,MTB,20
9902.08.30,3204.13.60,Global,0,0.0,,,,,MTB,20
9902.08.31,3204.13.80,Global,0,0.0,,,,,MTB,20
9902.08.32,3204.13.80,Global,0,0.0,,,,,MTB,20
9902.08.33,3204.13.80,Global,0,0.0,,,,,MTB,20
9902.08.34,3204.13.80,Global,0,0.0,,,,,MTB,20
9902.08.35,3204.14.50,Global,0,0.0,,,,,MTB,20
9902.08.36,3204.14.50,Global,0,0.0,,,,,MTB,20
9902.08.37,3204.14.50,Global,0,0.0,,,,,MTB,20
9902.08.38,3204.14.50,Global,0,0.0,,,,,MTB,20
9902.08.39,3204.15.10,Global,0,0.0,,,,,MTB,20
9902.08.40,3204.15.20,Global,0,0.0,,,,,MTB,20
9902.08.41,3204.15.30,Global,0,0.0,,,,,MTB,20
9902.08.42,3204.15.30,Global,0,0.0,,,,,MTB,20
9902.08.43,3204.15.30,Global,0,0.0,,,,,MTB,20
9902.08.44,3204.15.40,Global,0,0.0,,,,,MTB,20
9902.08.45,3204.15.40,Global,0,0.0,,,,,MTB,20
9902.08.46,3204.15.80,Global,0,0.0,,,,,MTB,20
9902.08.47,3204.15.80,Global,0,0.0,,,,,MTB,20
9902.08.48,3204.16.20,Global,0,0.0,,,,,MTB,20
9902.08.49,3204.16.30,Global,0,0.0,,,,,MTB,20
9902.08.51,3204.16.30,Global,0,0.0,,,,,MTB,20
9902.08.52,3204.16.30,Global,0,0.0,,,,,MTB,20
9902.08.53,3204.16.30,Global,0,0.0,,,,,MTB,20
9902.08.54,3204.16.30,Global,0,0.0,,,,,MTB,20
9902.08.55,3204.16.30,Global,0,0.0,,,,,MTB,20
9902.08.56,3204.16.50,Global,0,0.0,,,,,MTB,20
9902.08.57,3204.16.50,Global,0,0.0,,,,,MTB,20
9902.08.58,3204.16.50,Global,0,0.0,,,,,MTB,20
9902.08.59,3204.17.20,Global,0.033,0.033,,,,,MTB,20
9902.08.60,3204.17.60,Global,0,0.0,,,,,MTB,20
9902.08.61,3204.17.60,Global,0,0.0,,,,,MTB,20
9902.08.62,3204.17.60,Global,0,0.0,,,,,MTB,20
9902.08.63,3204.17.90,Global,0,0.0,,,,,MTB,20
9902.08.64,3204.17.90,Global,0,0.0,,,,,MTB,20
9902.08.65,3204.19.11,Global,0,0.0,,,,,MTB,20
9902.08.66,3204.19.11,Global,0,0.0,,,,,MTB,20
9902.08.67,3204.19.11,Global,0,0.0,,,,,MTB,20
9902.08.69,3204.19.20,Global,0,0.0,,,,,MTB,20
9902.08.70,3204.19.20,Global,0,0.0,,,,,MTB,20
9902.08.71,3204.19.20,Global,0,0.0,,,,,MTB,20
9902.08.72,3204.19.20,Global,0,0.0,,,,,MTB,20
9902.08.73,3204.19.20,Global,0,0.0,,,,,MTB,20
9902.08.74,3204.19.25,Global,0,0.0,,,,,MTB,20
9902.08.75,3204.19.25,Global,0,0.0,,,,,MTB,20
9902.08.76,3204.19.25,Global,0,0.0,,,,,MTB,20
9902.08.77,3204.19.25,Global,0,0.0,,,,,MTB,20
9902.08.78,3204.19.25,Global,0,0.0,,,,,MTB,20
9902.08.79,3204.19.25,Global,0,0.0,,,,,MTB,20
9902.08.80,3204.19.25,Global,0,0.0,,,,,MTB,20
9902.08.81,3204.19.30,Global,0,0.0,,,,,MTB,20
9902.08.82,3204.19.50,Global,0,0.0,,,,,MTB,20
9902.08.83,3204.19.50,Global,0,0.0,,,,,MTB,20
9902.08.84,3204.20.80,Global,0,0.0,,,,,MTB,20
9902.08.85,3204.20.80,Global,0,0.0,,,,,MTB,20
9902.08.86,3204.90.00,Global,0,0.0,,,,,MTB,20
9902.08.87,3204.90.00,Global,0,0.0,,,,,MTB,20
9902.08.88,3206.42.00,Global,0,0.0,,,,,MTB,20
9902.08.89,3206.49.60,Global,0,0.0,,,,,MTB,20
9902.08.90,3206.50.00,Global,0,0.0,,,,,MTB,20
9902.08.91,3206.50.00,Global,0,0.0,,,,,MTB,20
9902.08.92,3206.50.00,Global,0,0.0,,,,,MTB,20
9902.08.93,3206.50.00,Global,0,0.0,,,,,MTB,20
9902.08.94,3206.50.00,Global,0,0.0,,,,,MTB,20
9902.08.95,3206.50.00,Global,0,0.0,,,,,MTB,20
9902.08.96,3207.40.10,Global,0,0.0,,,,,MTB,20
9902.08.97,3211.00.00,Global,0,0.0,,,,,MTB,20
9902.08.98,3214.10.00,Global,0,0.0,,,,,MTB,20
9902.08.99,3301.12.00,Global,0,0.0,,,,,MTB,20
9902.09.01,3301.19.10,Global,0,0.0,,,,,MTB,20
9902.09.02,3301.29.10,Global,0,0.0,,,,,MTB,20
9902.09.03,3402.11.50,Global,0,0.0,,,,,MTB,20
9902.09.04,3402.11.50,Global,0,0.0,,,,,MTB,20
